C_ELE,SI_ELE,MN_ELE,P_ELE,S_ELE,CR_ELE,NI_ELE,CU_ELE,TS,0.00(0),1.00(0),2.00(0),3.00(0),4.00(0),5.00(0),6.00(0),7.00(0),8.00(0),9.00(0),10.00(0),11.00(0),12.00(0),13.00(0),14.00(0),15.00(0),16.00(0),17.00(0),18.00(0),19.00(0),20.00(0),21.00(0),22.00(0),23.00(0),24.00(0),25.00(0),26.00(0),27.00(0),28.00(0),29.00(0),30.00(0),31.00(0),32.00(0),33.00(0),34.00(0),35.00(0),36.00(0),37.00(0),38.00(0),39.00(0),40.00(0),41.00(0),42.00(0),43.00(0),44.00(0),45.00(0),46.00(0),47.00(0),48.00(0),49.00(0),50.00(0),51.00(0),52.00(0),53.00(0),54.00(0),55.00(0),56.00(0),57.00(0),58.00(0),59.00(0),60.00(0),61.00(0),62.00(0),63.00(0),64.00(0),65.00(0),66.00(0),67.00(0),68.00(0),69.00(0),70.00(0),71.00(0),72.00(0),73.00(0),74.00(0),75.00(0),76.00(0),77.00(0),78.00(0),79.00(0),80.00(0),81.00(0),82.00(0),83.00(0),0.00(1),1.00(1),2.00(1),3.00(1),4.00(1),5.00(1),6.00(1),7.00(1),8.00(1),9.00(1),10.00(1),11.00(1),12.00(1),13.00(1),14.00(1),15.00(1),16.00(1),17.00(1),18.00(1),19.00(1),20.00(1),21.00(1),22.00(1),23.00(1),24.00(1),25.00(1),26.00(1),27.00(1),28.00(1),29.00(1),30.00(1),31.00(1),32.00(1),33.00(1),34.00(1),35.00(1),36.00(1),37.00(1),38.00(1),39.00(1),40.00(1),41.00(1),42.00(1),43.00(1),44.00(1),45.00(1),46.00(1),47.00(1),48.00(1),49.00(1),50.00(1),51.00(1),52.00(1),53.00(1),54.00(1),55.00(1),56.00(1),57.00(1),58.00(1),59.00(1),60.00(1),61.00(1),62.00(1),63.00(1),64.00(1),65.00(1),66.00(1),67.00(1),68.00(1),69.00(1),70.00(1),71.00(1),72.00(1),73.00(1),74.00(1),75.00(1),76.00(1),77.00(1),78.00(1),79.00(1),80.00(1),81.00(1),82.00(1),83.00(1)
0.822,0.21,0.54,0.0144,0.0032,0.017,0.007,0.0091,1047,882.2684715970703,869.86787477517,860.1151280295852,850.5369858242997,841.2143418158189,831.9602000382928,822.863900753596,813.9221518650783,805.1316870201481,789.1092179345738,774.3819610450946,759.8953927108471,745.6454960001748,734.7607870998964,727.3498207886129,719.9824368735831,712.7320682252979,705.6399815259042,698.6154211601382,691.7004601633132,684.8927377369782,678.1954949934786,671.5953193687205,667.2056159389921,675.815200876399,676.7396351571241,671.5632074245196,665.0785525081488,658.6774232835068,652.4070108963426,646.1959476157051,640.0772034890572,634.0663979212557,628.1263246131349,622.2729623763473,616.5045351410995,610.8662277280222,605.2618522150294,599.7373648611972,594.3183216456948,588.9484640914305,583.6538173472863,578.4328978570555,573.3175467420177,568.2393223231314,563.230602889697,558.336666257181,553.4623383788296,548.6536036127737,543.909217649976,539.2721451713305,534.6522617894205,530.0931844018852,525.6362520648842,521.1948787827836,516.8110185715335,512.5244701822378,508.2519920077882,504.03396319857734,499.90872172689194,495.796190005606,491.735254322335,487.76286608169414,483.8019438632967,479.8899575764671,476.0260580575275,472.2454536768006,468.4748193948714,464.7498455274974,461.104508779279,457.46813156721987,453.87514733778124,450.3583605141586,446.8496079475271,443.3821273094015,439.98760647162885,436.60027226128415,433.2522238778128,429.94282545779004,426.694223909795,423.46001183318106,420.26262616701655,417.10148308599685,413.9977666295794,882.2891953536945,870.2360537805301,860.7553556176937,851.444396078759,842.3817470988106,833.3855802880782,824.5427047531467,815.8498879472276,807.3039279982787,791.525636852511,777.0466346726041,762.8039169098898,748.7932855247027,738.1444905034214,730.9522551710402,723.7977604643069,716.7564494524086,709.8684064920277,703.045488709698,696.3285592166675,689.7153273741743,683.2089452013705,676.7963855865432,670.480883319586,670.8935886472266,678.0831867760372,676.6230769111463,670.9007548441455,664.6751611159584,658.5753575069358,652.5328341403501,646.5796654699118,640.731053249678,634.9507982802456,629.2544506622125,623.6402853929644,618.1522884237895,612.6968397346499,607.3186720889528,602.0426721626815,596.8140704904945,591.6582079907478,586.5736442095813,581.59139782785,576.6448124525919,571.7654265901116,566.9973606728432,562.2478931462521,557.5618278660977,552.9379571149922,548.4181664300174,543.9146158414618,539.4698215729227,535.1240989722926,530.7930277477258,526.5175177731439,522.3363969771752,518.168476496367,514.0531452474012,510.0278208698948,506.0143709452415,502.05074297178993,498.1730162556645,494.30595201720865,490.4861305030708,486.71272851767253,483.0201434038922,479.33676328062404,475.69745097494416,472.13541561500415,468.5816008713102,465.06965691951575,461.6316621916004,458.20098699944305,454.81012804944635,451.49008703742896,448.1765403420769,444.9008866907516,441.66251049898835,438.4830955464157,435.3172293500462,432.18687562434764,429.09146942849736,426.05176652873826
0.822,0.21,0.54,0.0144,0.0032,0.017,0.007,0.0091,1055,893.2422906246958,880.4925575965311,870.5546809451347,860.7968255312932,851.2286999158966,841.8030883288405,832.5388341418899,823.4326316223294,814.0214822835015,797.6494124344702,782.7847629683871,768.1615794496746,753.7765204791469,743.4528826736088,735.8640581276161,728.3605027833612,720.9769386305654,713.7553486912409,706.603298355861,699.563603713641,692.6338350766882,685.8172641137969,679.1002133805002,672.4861612412776,666.885037679304,674.823651176274,677.1024999505246,672.4260707061114,665.9920709847846,659.577102572574,653.2587234145734,647.0349070253374,640.9269598677303,634.8860436759627,628.9339155426936,623.0687461414095,617.323163178519,611.6261143750974,606.0108227716811,600.5014865340991,595.0444374591813,589.6643292624163,584.3596347434747,579.1425189214976,573.9840345793881,568.8966128591787,563.9262189391242,558.9761750158502,554.0931692359512,549.3213800277957,544.5680354452785,539.8779944539544,535.2500686843459,530.7262014702067,526.2184925432574,521.7695139550833,517.4196372852017,513.0843781352747,508.80470125130836,504.619488178474,500.4474848762357,496.32813306371065,492.29890024026025,488.2815906246317,484.3142012424778,480.39586044390245,476.56225880465996,472.7390332480261,468.962366305873,465.26669338988813,461.5803516199707,457.9382424747582,454.3736070718185,450.81734622614823,447.303142998855,443.8631012520514,440.43055796066733,437.03803642952613,433.6848850275988,430.39353389373827,427.1169587364389,423.87788538967874,420.6757158419303,417.53190042414883,893.2633699457391,880.864282165223,871.1984585423442,861.7078183628427,852.4017255109297,843.2342004524882,834.2235239468495,825.3664424117621,816.1986010255175,800.0727764879408,785.456380776217,771.0771253522738,756.9315028891015,746.8438943868041,739.4735521178461,732.1833772555082,725.0093631597557,717.9923062524216,711.0423901261431,704.2012175417464,697.4664286300472,690.8412052920868,684.3122561099362,677.8829638796159,671.5511607545329,669.3142690870555,677.510204792546,677.3046448311048,672.0018869583092,665.7637504005035,659.6142548695193,653.556358362953,647.6108042443205,641.7300549638065,635.935290593912,630.2247327618783,624.6301559132611,619.0823780506835,613.6137505386722,608.2478459717407,602.9323966217352,597.6914165215496,592.5234214879977,587.4402685854132,582.4137576388576,577.4560036756375,572.611811241425,567.7869612832062,563.0269581955833,558.3748788951495,553.7402831416664,549.1669064718177,544.6535946376408,540.2412640626841,535.8441863752081,531.5038862773524,527.2597613514477,523.029386093537,518.8527318337773,514.7677566410742,510.6951577449073,506.6734349222736,502.7391804732995,498.8160472868178,494.94113961416366,491.11361171511305,487.36834010266216,483.6326807757963,479.94198572944623,476.3299198182276,472.7264472381521,469.165683202017,465.68013991462954,462.20225737087475,458.7649747294494,455.3997068200678,452.04124577267805,448.7214115466802,445.439572750751,442.217694359926,439.009750974019,435.8379931548842,432.70184174201825,429.6223168287383
0.82,0.2,0.52,0.0106,0.0057,0.058,0.007,0.0097,1046,904.215131669131,891.1044971140742,880.9809843139077,871.0432779554616,861.3714062063012,851.7715376645803,842.3365163676651,833.0630413384691,823.9478069266385,803.4091526737346,784.9800811302986,766.849972163002,749.016608684936,734.1827191543622,722.3461473802804,710.6365296285377,699.1166181889861,688.9478468166067,682.3675337147295,675.7035115811694,669.141341700446,662.854386842021,670.9860644981413,675.1486504424263,670.8621431306186,664.490890565487,658.0986592296349,651.802536744886,645.6005107452,639.52397184824,633.5038013008448,627.5719905781649,621.7437284559579,615.9829830721786,610.305286070178,604.7089550636423,599.197348326554,593.758801964607,588.3968284601104,583.1185573196481,577.9050940867428,572.7637660682881,567.7323267366943,562.7305509785159,557.7968058446482,552.929787004089,548.173533024596,543.4355772734029,538.7606355707467,534.1910639661611,529.6380638919977,525.1446295733606,520.7515235431545,516.3734125602027,512.0516610950983,507.8255212928843,503.6129363902259,499.453726845543,495.3469411170016,491.32993573013135,487.32475459959477,483.3692813993739,479.49953527286556,475.64044532118504,471.8285295098243,468.09853573301774,464.37812942743744,460.70253094785943,457.10527883138246,453.51663595306036,449.9705887532306,446.4725573347666,443.0361734472384,439.6133480796448,436.23038581111877,432.9182215177647,429.6126910723722,426.34512614981037,423.11491894986256,419.9437020659057,416.78618659351935,413.66428499237134,410.59892584782807,407.54634818352275,904.2365745379453,891.4798574313669,881.6283107611656,871.9577616264086,862.5459925135946,853.2043178699206,844.0230302598186,834.9988721632083,826.1285893275603,805.9635242029501,787.8945605397638,770.11806040501,752.6312436562089,738.0590961355842,726.3816776093354,714.8282181677457,703.4613705201425,693.4587674567516,687.0805814299176,680.608988406236,674.235807515345,667.9956346556457,665.8867178378299,675.5106782268127,675.3756439918188,669.9698866601105,663.7595281990993,657.6397741969103,651.6109940766825,645.7037097823267,639.8507319298205,634.0831636912197,628.4157799028225,622.8135478061749,617.2915740731804,611.8482271940918,606.4867791587725,601.1958887574586,595.9789773885179,590.8429880232117,585.7695406751002,580.7657697821799,575.8684300921559,570.9994400003011,566.1961472252931,561.4572874218695,556.8257526128262,552.2115064183293,547.6580951201771,543.2067870067248,538.7710874384442,534.392881085619,530.1118987420305,525.844991028083,521.6324699994055,517.5126094866259,513.4054223848503,509.349731204332,505.3446143206183,501.4265174593012,497.5194102853885,493.6602473225447,489.88418486488706,486.1179758337657,482.39725788393196,478.75596188812125,475.12347989689823,471.5341986144397,468.02088337891934,464.5154309147217,461.05103861468467,457.63300996099315,454.27467801393044,450.9290513307133,447.62184160783653,444.3833056128642,441.15071238761686,437.9547012938208,434.7946847593742,431.69183793996166,428.60185525123586,425.5461816855312,422.54531450292603,419.5564203644616
0.82,0.2,0.52,0.0106,0.0057,0.058,0.007,0.0097,1088,903.2176445529216,890.1403451633008,880.0337216346214,870.1123600495345,860.4563738044861,850.8722405687258,841.4526430249581,832.1942789557196,823.0938431648103,802.5754067519234,784.1596230949586,766.0428123228712,748.2227837398625,733.3998346982185,721.5755079222744,709.8783759628949,698.370742663012,688.4367111375612,681.8008706893518,675.1455327853661,668.5918675092857,662.5965695446632,671.7213920848498,674.9919850115703,670.3579635230483,663.9703988781894,657.5860164774216,651.2975804502579,645.1302448486108,639.0273162947756,633.0144589792654,627.089810636235,621.2737319621452,615.5197841842017,609.8487467449087,604.258940781032,598.7992784585073,593.3663553926219,588.009893427475,582.7692910204235,577.5606766992764,572.424102807702,567.3996016386609,562.4023666391162,557.4730749740744,552.6104244695995,547.8584154603409,543.1246647657586,538.4538490760281,533.8882880157987,529.3392622860802,524.8497288511595,520.4604157349,516.086064610523,511.76800466419115,507.54545531741667,503.33643067340324,499.18071774727224,495.07736648139615,491.0637028758799,487.0618367444698,483.1096205831072,479.2430447575534,475.38710038453763,471.57827604885557,467.8512922914954,464.13387336612686,460.4612117130012,456.86681983726027,453.2810164697526,449.73776149571637,446.2694172832775,442.808767494152,439.3885990119755,436.0082503117679,432.69863301059956,429.3956326523079,426.1305572070822,422.92526582925296,419.73397714973896,416.57883464778587,413.45926870448653,410.39619272077016,407.3458786370058,903.2390539677873,890.5153702951283,880.680724715617,871.0265295969924,861.6306482216938,852.3047053921409,843.1388332990733,834.1297740167721,825.2742744230246,805.1294185755295,787.0737364325212,769.3105054117365,751.8369751150562,737.2757699138336,725.6105789326733,714.0695824835356,702.7149858899076,692.9511919888795,686.515751056286,680.0527641832141,673.6880115870905,667.4560289893335,666.6285170775851,675.8277464247635,675.037312237715,669.4496952962131,663.2459057779605,657.1338054155327,651.1389245922558,645.2061593634774,639.3604592607809,633.6000181479769,627.9446397490933,622.349172983448,616.8338267222524,611.39697297994,606.0861974792723,600.800920632875,595.5895108605994,590.4903108722497,585.4217173862056,580.4227051305071,575.5322460883337,570.667801516552,565.8689665583823,561.1344790403878,556.5071927346456,551.8971547951198,547.3478723516582,542.9005772672418,538.4688542147895,534.0945505995957,529.8173627134294,525.5542161167461,521.345387584467,517.2291182373032,513.125491846487,509.0732974896372,505.07161503729316,501.15685971064,497.2530670648838,493.3971604641777,489.62426744256703,485.8612029326141,482.143575223594,478.5052878563717,474.87579168408735,471.289445515681,467.7789886823082,464.276373740293,460.8147715504933,457.42581323596846,454.043827693921,450.70085544582935,447.39625674334275,444.1602651257607,440.93019926544105,437.73667484895986,434.6010846381436,431.4786497251502,428.39103701052665,425.3376960523078,422.33910895312437,419.3524752534443
0.82,0.19,0.53,0.0115,0.0067,0.012,0.006,0.0077,1097,903.2176445529216,890.1403451633008,880.0337216346214,870.1123600495345,860.4563738044861,850.8722405687258,841.4526430249581,832.1942789557196,823.0938431648103,802.5754067519234,784.1596230949586,766.0428123228712,748.2227837398625,733.3998346982185,721.5755079222744,709.8783759628949,698.370742663012,688.2129979772302,681.6433338697424,674.9904166450974,668.4391155269603,662.4879670433759,671.7597596165884,674.9276259479202,670.2468266020371,663.8579833291622,657.4752968406299,651.1885213280907,644.9956466187059,638.9214677169066,632.9101694478636,626.9870480002488,621.1724583855577,615.4199757849714,609.7503737760143,604.1619742545248,598.6726777839323,593.2415431284288,587.886834039966,582.659087772544,577.4520035299441,572.3169298142687,567.2951559466785,562.2993464790941,557.3714529482061,552.510173857,547.7594975158269,543.0270669854168,538.3575466497292,533.7932447519988,529.2454667694071,524.7571580234855,520.3690357551109,515.9958650528964,511.67896407761583,507.45754210504094,503.2496352283056,499.0950200932324,494.99274710795305,490.9801329865558,486.97930763108906,483.0281140519985,479.1625335649786,475.30757678690986,471.4997230629745,467.77368431538304,464.05720332591045,460.3854637393076,456.79196985823324,453.2070580090399,449.6646797097651,446.16412885440246,442.7373878141497,439.3180535211085,435.9385254117498,432.62970777435635,429.32750180035913,426.0632079908193,422.8362196733797,419.6681486998503,416.51375126050607,413.39491866598814,410.33255947643744,407.28295611460635,903.2390539677873,890.5153702951283,880.680724715617,871.0265295969924,861.6306482216938,852.3047053921409,843.1388332990733,834.1297740167721,825.2742744230246,805.1294185755295,787.0737364325212,769.3105054117365,751.8369751150562,737.2757699138336,725.6105789326733,714.0695824835356,702.7149858899076,692.7233517158069,686.3557335754767,679.8951907551226,673.5328243910245,667.3031626875332,666.6697196618157,675.8199302224824,674.9451052212686,669.3333173289066,663.131159633054,657.0207678065799,651.001153295608,645.0964248217276,639.2523285208102,633.4934580254197,627.8396112695941,622.2456514233342,616.7317813829293,611.2963739475241,605.956847248742,600.6733820697868,595.46374784255,590.377125444121,585.3100888584135,580.3126029671855,575.4248628065341,570.5618693388403,565.7644574939145,561.0313657913752,556.4054357715725,551.7967412964035,547.2487769759723,542.8027630980322,538.3723095470107,533.9992518860198,529.7232754425341,525.461329598932,521.2536799182894,517.1385572029953,513.0360675998518,508.98498963982786,504.98440367052035,501.07071546236443,497.1679810247493,493.3131140671936,489.5412329269478,485.77917236359207,482.06253127615327,478.4252044491849,474.79666156974463,471.21125251015354,467.7017082696157,464.1999992872159,460.73928792384163,457.31889112487806,453.97007351168804,450.62794878463654,447.3241837456158,444.08900449203475,440.8597455933853,437.66701515129745,434.5102267343391,431.4105347015707,428.32367871225375,425.2710825518865,422.27322341274726,419.28731147555715
0.825,0.2,0.51,0.0124,0.0064,0.014,0.005,0.0078,964,908.2049616412479,894.9596393887558,884.7686287553396,874.765661738371,865.030360342219,855.3676591663461,845.8710473318677,836.5372294651885,827.362898612987,806.742800248986,788.2610158683282,770.0781697413563,752.1919202314224,736.3818421491385,722.5620337426385,708.927972589972,695.5205066473412,683.9792190616214,677.549876263741,670.9596796820813,664.4697611768827,661.9337262476096,673.0340452030274,672.9270735240929,667.129861455451,660.7589162837592,654.4230001078139,648.1820143490842,642.0339719740724,636.0035006234417,630.0351969129505,624.1541843419061,618.3806844360938,612.6686100073499,607.0385966747049,601.4889872267102,596.053254001159,590.6591545095481,585.3407455317266,580.1035918321926,574.9320169260782,569.83175933594,564.8014331011899,559.8770162052191,554.9820272395598,550.1530245135351,545.4337139173422,540.7323548351391,536.0933226159369,531.5154526074763,527.0402489116041,522.5807667036646,518.1791287891504,513.8752903756491,509.5856705385447,505.35080835856644,501.2091902546434,497.0804174692284,493.0035279625658,489.01561410794943,485.039290209161,481.11217014271034,477.2470028345778,473.43831579369703,469.6533130798403,465.9142152753483,462.2551244334758,458.60509381685466,454.9986847580261,451.46882103638717,447.9470837558501,444.4668323103694,441.0598682456332,437.6601753043226,434.2999685675255,431.0099799254283,427.72647863133113,424.48058949000773,421.2717121609842,418.1213411583716,414.9844876368514,411.88292326927393,408.81609621751545,405.80457688732355,908.2265399336799,895.336359260002,885.4172582959228,875.6814012056533,866.2061836158039,856.8016806227994,847.5588260221145,838.4743645372464,829.5450378921087,809.298563127927,791.1768957105932,773.3477586193698,755.8082334603112,740.2869486737791,726.6882623709636,713.2706790468344,700.074912165173,688.7437408671946,682.5116551775897,676.1097800583705,669.8048251315203,663.63081730801,669.3442636023212,675.5967184493322,672.40232060602,666.3573042695846,660.198925015273,654.1323047482699,648.1555436130972,642.2925904454361,636.4895850862863,630.7709562195008,625.1563743386114,619.601025355765,614.1249804321648,608.7266324296517,603.4385511186833,598.1904612596245,593.0154977305257,587.919081343483,582.8859620388448,577.9217288676208,573.0250381390459,568.2309233650357,563.4649322791043,558.7626591990565,554.1666761198449,549.587645430873,545.0687858562391,540.6089686711548,536.2486411050094,531.903095988849,527.6133780846333,523.4184403056665,519.2368225792139,515.1080415960644,511.06963355009543,507.04320938355147,503.06683773916353,499.17671047516444,495.29734573513235,491.46543872498256,487.6934385797538,483.97601604162617,480.28116457306567,476.63057708756605,473.0575627329184,469.49285028869457,465.9701919864604,462.5217614720644,459.0807249221576,455.6796761555565,452.34970751591266,449.0263014235469,445.74094902456505,442.52371219442836,439.31227629023226,436.1370820361476,432.99754908523875,429.9147200637082,426.8445775818074,423.80843149202417,420.80574857946414,417.85668165273495
0.834,0.2,0.52,0.0131,0.0054,0.013,0.006,0.0105,984,894.2397658927999,881.4568844014276,871.5024042478755,861.7284926029489,852.2157834440941,842.7735465633574,833.4930155165684,824.3708819905092,815.4038489677035,795.065581522079,776.7708919196858,758.7752921467351,741.0767731936326,725.4329817520431,711.7908952809203,698.3362265963058,685.1059092782613,673.7189061616231,667.4339204434912,660.9977426212985,660.3934072743414,671.9689018443923,670.9303406570172,664.8700000013338,658.4727430264531,652.2301730484271,646.0222269798039,639.9065346819438,633.905794286235,627.9703245097577,622.1197002395312,616.3539544715143,610.6878946617082,605.0865261571837,599.5649846948487,594.1216699010876,588.7927318885718,583.500704086728,578.2823512668995,573.1749408694639,568.0991080546285,563.0927331460243,558.1544764408362,553.3258658580676,548.5193835914386,543.7772066446599,539.1422804519244,534.5245226090053,529.9675303128242,525.5126244181823,521.0732585423242,516.6913680781884,512.3659048872024,508.136153758792,503.9199872356764,499.7572591303915,495.6858197277643,491.62664611568175,487.6181263267736,483.69674861567984,479.78643084991813,475.92416996358725,472.145159911488,468.3761067353003,464.65268602663303,460.97412314777677,457.37398293413577,453.7824718894848,450.23360327057975,446.7597893148055,443.293706960704,439.8681939323956,436.5145643173269,433.1678440021314,429.85975115322907,426.6205528146128,423.38751011804953,420.19127418357056,417.03126159119086,413.928648796228,410.839137340719,407.78417464933017,404.7632241342518,401.79655754747245,894.2608806138916,881.8289637450767,872.146527270649,862.6398220343289,853.3871976969737,844.2030815633499,835.1761655875902,826.3031929925578,817.5809247102789,797.6161476079019,779.6814442895261,762.0391063590736,744.6865938465796,729.3312260520808,715.9096610216167,702.6707565448247,689.6513217168743,678.4733484783162,672.3845202834399,666.1358890792018,660.0787475801048,669.4033362065449,674.1133230554642,669.9783080498206,663.8086922586942,657.7455283199934,651.7154784726235,645.7745220782513,639.9447171389531,634.1778030978022,628.4928010973291,622.8897484598539,617.3830427143113,611.9386790639409,606.57137235208,601.27957270506,596.098435520985,590.9526486764167,585.8779611590522,580.9106265492707,575.9734627032171,571.1033149426078,566.2988861884977,561.600592380792,556.9232839029064,552.3080031831887,547.7965606235234,543.3012801350529,538.8646010532026,534.526767596617,530.203514235223,525.9356780881359,521.7222448883124,517.6014964524622,513.493428398801,509.4368713934549,505.46872497840576,501.5119777790053,497.60404792248397,493.78052277178995,489.96722552859,486.2002340170399,482.5138889110407,478.83670038536496,475.20347341557056,471.61345913050366,468.09942934507234,464.5932669215947,461.1281758532001,457.73581821485334,454.35045663671224,451.0041631969705,447.7275428246081,444.45712051035844,441.2238904926126,438.0574499041252,434.896476242444,431.77093661873215,428.6802677442651,425.64519436475695,422.6223895301922,419.63283900233614,416.6760249385204,413.7718016724914
0.824,0.2,0.51,0.0107,0.0071,0.018,0.006,0.0102,989,897.2325118997038,884.3527827749875,874.34750715043,864.5243173584028,854.9637270213009,845.4740726146906,836.1470712853546,826.979416205861,817.9678071942118,797.5700956989593,779.2345875376299,761.198116551187,743.4586294014271,727.7780896552435,714.0973142285411,700.603728873225,687.3349831628451,675.9139795158515,669.5975514110037,663.1283308850298,658.7467794536967,670.9960410185929,672.2444338140459,666.7127381007119,660.2894968905605,654.0196285727864,647.7847005469481,641.642589450126,635.5913624779355,629.6616887036507,623.786154378339,617.9960081733146,612.3061134373496,606.6813236495119,601.136832571195,595.6710278594252,590.3047640860591,584.9913440540502,579.752020596673,574.6176540685474,569.5217494318649,564.4956918052218,559.538131834271,554.6535810153431,549.829022889054,545.0691128189394,540.4169516159668,535.7821182035684,531.208368762019,526.6945687038188,522.28165946138,517.8839191816977,513.5428952620008,509.2980094921091,505.0668375013603,500.8893731307169,496.80359666524396,492.73020411716857,488.7077163326081,484.7727450279014,480.8489417465062,476.9734295002951,473.14537378575875,469.3996654926555,465.6636625770034,461.97273132313853,458.3605463598473,454.757078557158,451.1964531814623,447.7111870157774,444.23373308976966,440.79703574089393,437.4325086788529,434.0749648497864,430.7562239734417,427.50664809256153,424.2632956693823,421.0569146279813,417.8869181011604,414.77454741746357,411.67536331311237,408.61087934828595,405.5805558271815,402.6047255740653,897.2537229770004,884.7258238608284,874.9925793022927,865.4365928060073,856.1361037685086,846.9046029309291,837.831262800377,828.9128256882408,820.146047416898,800.1218556484554,782.1463885596314,764.4633015271622,747.0700009043417,731.6780037872155,718.2178962475147,704.9402436012833,691.8825706438903,680.6708474485838,674.5508196981049,668.2693222789673,662.0821000534869,666.7795378993969,674.4860434291121,671.7024471871088,665.6415836001457,659.5511045070886,653.4940248361016,647.5266044848727,641.6469705570296,635.884931742564,630.1749852561406,624.547500025048,619.0169294892545,613.5491166991743,608.1588345539226,602.8445211378723,597.6264619967385,592.4592552900442,587.3635713997131,582.36943549465,577.4121745291849,572.5223205090763,567.6985666406365,562.9453096735007,558.2498891092258,553.6168408526643,549.0881309207043,544.5757438694984,540.1222782754353,535.7266357171131,531.4287000793357,527.1449892646743,522.9159718818293,518.7800668979153,514.6569725455016,510.58565968427,506.60315797578386,502.63217457176415,498.71026054581915,494.87312681517875,491.04632992529145,487.2660738827426,483.53155151728924,479.8768159432255,476.230996214992,472.62860379920005,469.1025203477017,465.5843928810068,462.10753745451524,458.7037207165332,455.30698122213096,451.9494976985,448.6619747114319,445.38072418083533,442.1368419198694,438.9600200639553,435.7887333410621,432.65304567626265,429.552390306458,426.50755683895153,423.47507746084614,420.4760040617292,417.509815666993,414.59642766601416
0.815,0.2,0.53,0.0101,0.0077,0.012,0.005,0.0082,999,899.2276474859519,886.2829732407773,876.2437708058739,866.3876731090539,856.7950981956719,847.2737608982828,837.9157030386443,828.7176201514762,819.6762110582587,799.2390383904819,780.8762456959934,762.8124405462717,745.0455437610954,729.3402998360687,715.6336102430075,702.1139772757697,688.8195095613883,676.9925716291655,670.8102176512416,664.3223578879863,658.5839508108903,669.8961932999173,672.8362383570066,667.8035109762885,661.3710120428144,655.0847840689017,648.833686245274,642.6757432971507,636.6090137714688,630.6642400789341,624.7738350522258,618.9691228595858,613.2650010033057,607.6262306865094,602.068041112854,596.588812784206,591.2232676795408,585.896758558835,580.6446044469799,575.481339587084,570.3733260074797,565.3353946398349,560.3661902943287,555.4888419965126,550.6528308180866,545.8816852889487,541.2186046758242,536.5729532581388,531.988587962153,527.4643693274664,523.0413303371238,518.6335502036688,514.2826699463735,510.0281981415783,505.78752229222715,501.6007249486736,497.5058687377443,493.42347160195794,489.3921385156217,485.44855938553724,481.5162170520264,477.63231437854216,473.7960134911717,470.0422783470898,466.2983097193723,462.5995484695878,458.9797387396346,455.3687021819105,451.8006349830174,448.3081201078589,444.8234688120762,441.3796929277271,438.00826922120365,434.6438758276437,431.3183967494157,428.0622541512447,424.8123782043178,421.59957810077356,418.4232647842595,415.3047205376141,412.19941716717915,409.1289099872491,406.0926573284211,403.1110305832482,899.2489228016603,886.6566553521042,876.88947246401,867.3005733915867,857.9681089076797,848.7049457613831,839.6005790113362,830.651751639017,821.8552170994602,801.7915769423806,783.7888629663273,766.0785247017872,748.6579361934365,733.2413200898354,719.7553976957565,706.4518108658824,693.3685437825712,681.7492982371709,675.7650098950468,669.4649748640531,663.2596688930454,664.9113802755206,674.3535067803352,672.6418035800506,666.7289985510957,660.6223085580652,654.5490834525064,648.5658561241935,642.6707450017135,636.8936319678709,631.1688410141694,625.5268164275576,619.982045678386,614.5002797127111,609.0963267521386,603.7686177044366,598.550925247264,593.3706646758138,588.2621854814932,583.2396325206082,578.2702903211823,573.3685904871285,568.533220371529,563.7866960792746,559.0798597123834,554.4356132459421,549.8960207849938,545.3728529388051,540.9088086623781,536.5027846491794,532.1947559698464,527.9010422869442,523.6622054661881,519.5167508996526,515.3841893836181,511.30358012502086,507.3120347699046,503.3320830841264,499.40135991128926,495.555654006905,491.7203538891324,487.9317430628083,484.189010977836,480.52628347193786,476.8725330791951,473.2623454979879,469.7286715563028,466.20300970792044,462.71874658981005,459.30771470290273,455.9038114660766,452.5392827699826,449.24489591621676,445.9568286371409,442.70624070556426,439.52288406693066,436.34510576611433,433.20303068195307,430.0960898565728,427.0451136333198,424.0065456921281,421.0014794567166,418.029391974174,415.1102369927315
